sample_key,pair_id,analysis_cluster,label,path,window_ms,occ_comp_5,occ_suff_5,occ_comp_10,occ_suff_10,occ_comp_20,occ_suff_20
1002_english_real_1002,1002,72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,1,english_griffinlim_eval_final/real_english/english_real_1002.wav,100,4.930708408355713,-1.8461583852767944,6.659938812255859,-3.1041946411132812,7.68805456161499,-1.622219443321228
1032_english_real_1032,1032,a67ea11203bf123fcd175858ced893c999654827e1be9016973959723c52339bcc804a4b6c052cf0dd3c0b189fdb22207e8a0bae5e2f02245083c80d76d730a3,1,english_griffinlim_eval_final/real_english/english_real_1032.wav,100,1.9906249046325684,-0.3171541094779968,3.2014036178588867,-1.0566763877868652,5.58714747428894,-1.3920444250106812
1036_english_real_1036,1036,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,1,english_griffinlim_eval_final/real_english/english_real_1036.wav,100,2.017754077911377,-0.8893155455589294,1.8585467338562012,-3.0321877002716064,3.5621018409729004,-4.34722900390625
1044_english_real_1044,1044,2613068726292355af6306df9b9448429d185bd61430a67718d1da33e22d3b695383a562c5a385f7df0cfd18b3cda8fa718e306ac9879707519a3ccaddb00154,1,english_griffinlim_eval_final/real_english/english_real_1044.wav,100,3.071073055267334,-3.1221487522125244,3.1016316413879395,-2.9040446281433105,3.1274852752685547,-3.0147900581359863
1048_english_real_1048,1048,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,1,english_griffinlim_eval_final/real_english/english_real_1048.wav,100,5.59885773062706,-1.4989047050476074,6.446252822875977,-1.1358730792999268,6.95313024520874,2.797926187515259
1050_english_real_1050,1050,d1c5f949b950acff73774df763348084cac3b5e4d3593069e091c5962357ac3ee43613ca3ae0bd45d12357dc37c535b5f1016945d71f74f1f3dfa8f8e0995338,1,english_griffinlim_eval_final/real_english/english_real_1050.wav,100,3.6472736597061157,-2.172823429107666,4.237318754196167,-1.6141499280929565,3.9272520542144775,-1.3141639232635498
1053_english_real_1053,1053,e543cc12c580c37bb3b8b3f7904755db09992fc3d80a6166c231ad1dd6ac939bd8dc0a9e857b6d160cd42ebc5f8e9c9cd086e289027f1efa0ed914e44537b513,1,english_griffinlim_eval_final/real_english/english_real_1053.wav,100,4.5527573376894,-0.26613685488700867,4.301115393638611,-0.8905598521232605,7.585754156112671,-1.153586745262146
1056_english_real_1056,1056,ec89bf72638f6265060c86f7407b002bb309d6f741e3a5fd806c873e17b7fe6fc8709aa83aa29f2fd8fb85c32e4362da17de510e68100b9ab69112a7a4b98a8b,1,english_griffinlim_eval_final/real_english/english_real_1056.wav,100,1.5965218544006348,-1.3315716981887817,1.693450927734375,0.27983617782592773,3.781794309616089,3.6707921028137207
1061_english_real_1061,1061,82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,1,english_griffinlim_eval_final/real_english/english_real_1061.wav,100,4.511744856834412,-3.297863006591797,5.421396851539612,-2.220486879348755,6.8970701694488525,-1.112884759902954
1063_english_real_1063,1063,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,1,english_griffinlim_eval_final/real_english/english_real_1063.wav,100,3.5796437710523605,-1.0841516256332397,3.9214282482862473,-1.930695652961731,5.601520583033562,-3.44437575340271
