sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1002_hindi_fake_1002,1002,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1002.wav,20,0.2338096703716493,0.3913752363916421,0.3748150932367086,1.0,0.0,0.0,0.10524889443255625,15.945695493093412,0.013256005837403514,0.06365805871500776,0.12325553231179835
1032_hindi_fake_1032,1032,cea40007071ea914e41633e74d05142fd1f5f8f49c154534816017cf89ce625657c804fe479fe87c08854ecd847697d6ca0fb6bcf424006c307f65430c34785e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1032.wav,20,0.5202904737760812,0.32955261099338606,0.15015691523053268,1.0,0.0,0.0,0.34317823235765554,15.704651259285878,0.03057316828859018,0.11866071180069589,0.21293056737708807
1036_hindi_fake_1036,1036,b726b76c3576ad4edb7eeec20cfca6ae5b5ce074dd7e042da97ec800dc152b6fc7d0c462260dde20cea9d99782632cdd7a47c83c615cfcc3324c9b890fc12ee9,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1036.wav,20,0.5264348590517653,0.2963208854605219,0.17724425548771278,1.0,0.0,0.0,0.23475418338486254,15.782664195633433,0.058847986134206984,0.13440273517595394,0.19841421158529293
1044_hindi_fake_1044,1044,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1044.wav,20,0.5974774627268159,0.23638202936986016,0.16614050790332394,1.0,0.0,0.0,0.3420936123048992,15.611744488635601,0.08440249531091987,0.16080002791405765,0.23872428400960582
1048_hindi_fake_1048,1048,a4a1040c8228b7c4f4f6d82e4db994894b669b51b15980a75e3c7f8f91169c13973557c4f950a4eef6447617ff114233bc495632040f6b24694c4127cc9a86b9,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1048.wav,20,0.3581374004208752,0.37373129761596074,0.2681313019631639,1.0,0.0,0.0,0.08764120685496413,15.954973873179872,0.013353258008632265,0.06185510738426218,0.12059892287430558
1050_hindi_fake_1050,1050,5191b8af39731f5141ffac823e13e25016e5b3109209f12d3337bdfc92ddff74ea717e293a01fe3b90fb2be2a87b0621cc385140b097b7e6d76f1d2e2f319d74,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1050.wav,20,0.44442664710988705,0.3654169808350061,0.1901563720551069,1.0,0.0,0.0,0.28715363460563914,15.772744846687702,0.039228027508211444,0.13920878002084103,0.228643648464932
1053_hindi_fake_1053,1053,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1053.wav,20,0.44004112296693576,0.3397265472265007,0.22023232980656351,1.0,0.0,0.0,0.2374071218287197,15.835512863953065,0.019574486929831984,0.08616983715347847,0.16449847352723523
1056_hindi_fake_1056,1056,74751bae9cd9bc9a9c005dce39ee035a3d1a201afb6bc83523226793b7fa2526d2c29ccebaaee7bcc6af9949646ae1bde77eade6fcec218564391c06e0ec86d3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1056.wav,20,0.5204714060925077,0.29557739730859,0.18395119659890213,1.0,0.0,0.0,0.29442014429894536,15.777624738209234,0.02376941926781864,0.10545505396044001,0.19517269081909183
1061_hindi_fake_1061,1061,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1061.wav,20,0.37167506386790605,0.3886654487325033,0.23965948739959064,1.0,0.0,0.0,0.27643254608042467,15.800812370216724,0.03034196976917909,0.12002447135372042,0.2112139421288568
1063_hindi_fake_1063,1063,6599122319c224d4b370bdaa817d68a9d0d1774b81aada4980c0519f78ae3a9ebea33cc1b8fc6a20008d791474bdefb675e448b3c00d10d0fd05a39e153e922e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1063.wav,20,0.4889679180825821,0.29617486156632006,0.21485722035109775,1.0,0.0,0.0,0.3289849823095352,15.727468802881752,0.02706516264812982,0.12531315556274916,0.2351547686552065
1075_hindi_fake_1075,1075,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1075.wav,20,0.2820240336297312,0.4228800315138964,0.2950959348563724,1.0,0.0,0.0,0.09013497987438601,15.954670098782989,0.012400653615207273,0.06051921555548597,0.11927365648926837
108_hindi_fake_0108,108,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0108.wav,20,0.8019511819961735,0.08329387165247108,0.11475494635135529,0.9305123686790466,0.06948769092559814,0.2153560371517028,0.34131647914465724,15.68476941302004,0.025438611682870767,0.10991695006445239,0.20308744997811412
1090_hindi_fake_1090,1090,f446689d92087b875d07eaa1d98e4b7e07ec4f8651762d73d8e0ecbae21be60e60a3b7356828d24a8c9071f872f21361ca196ae017820a2908412966f0a59df2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1090.wav,20,0.3707138448966566,0.375213867033326,0.25407228807001736,1.0,0.0,0.0,0.16106733461451017,15.916122480424844,0.0159720972796626,0.07556030780733139,0.1458354919246496
1097_hindi_fake_1097,1097,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1097.wav,20,0.838244084217081,0.12901288022326665,0.03274303555965239,0.7918742299079895,0.2081257402896881,0.29325077399380806,0.1911800202872287,15.886475003102106,0.01770308694206218,0.08265769458478898,0.15734042445288196
1101_hindi_fake_1101,1101,461059307d756b80d08835b893bbee0e93e8cf237db0b4ba90a0b34adfa5ee77c44a3777d5a0c19d7a920260f7fd54fdd84661371abe9ece4b08ea2624146827,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1101.wav,20,0.4785803584400806,0.32000352612438776,0.20141611543553156,1.0,0.0,0.0,0.2738712855630354,15.745568278777505,0.06187036719544473,0.13486615695965276,0.21037971827912286
1116_hindi_fake_1116,1116,e6aef31fac7411f3f1b15c566dede061e3024cde1382d7ca1a860a093ad5b0b9c87aaa13c749ef9982c688d7a8d715c11aee89c2e3d541b9ba3dc73c5ec5cb85,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1116.wav,20,0.7019034301017091,0.17899920913230652,0.11909736076598439,1.0,0.0,0.0,0.41497055662842874,15.580020027277534,0.03388697058463781,0.147400905786063,0.262418767056525
1124_hindi_fake_1124,1124,230d27ac6435d55a47ccc110561f23b342676f24aac1bed0eec64dd0deefc5d13f306e9df3216cfa91eb7972029e60e59586109fba46ac6dcf631a9e04b60644,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1124.wav,20,0.48973546005866375,0.31354730732391095,0.19671723261742544,1.0,0.0,0.0,0.2683983214819652,15.804685076414343,0.024566284334066074,0.10571917383418876,0.19119072683476684
113_hindi_fake_0113,113,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0113.wav,20,0.34098679540897664,0.35202964237557993,0.30698356221544354,1.0,0.0,0.0,0.2897140474466322,15.770586573610874,0.0313870903193941,0.11594525186125088,0.20235867892351495
125_hindi_fake_0125,125,35b57937a48c8fa81eaa6a6af0b8228f449a80b7228b9d97f8ba3a9963ecfdc2bd5c60372b83e4f7ca0133fbb9c4dfdbcb554dbf34c2a262de380f4d396f042a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0125.wav,20,0.30081205763709995,0.40341679110586176,0.29577115125703823,1.0,0.0,0.0,0.3036301643557813,15.745456993548395,0.03721466248419324,0.13987217555004028,0.24114741971130432
142_hindi_fake_0142,142,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0142.wav,20,0.8377277042285843,0.12361946716554525,0.038652828605870396,0.9308974146842957,0.06910260021686554,0.1836532507739938,0.24007929284811103,15.810711617127145,0.022344125643594354,0.09419827940865841,0.17224971358568797
146_hindi_fake_0146,146,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0146.wav,20,0.3034192091548094,0.3645917284576595,0.33198906238753106,1.0,0.0,0.0,0.10713531769365381,15.93304499853438,0.012488689222686962,0.06118923264926847,0.1207735638735229
156_hindi_fake_0156,156,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0156.wav,20,0.39827121277238586,0.31662553025685186,0.28510325697076233,1.0,0.0,0.0,0.36468059932047336,15.666310648650006,0.032795962410431125,0.13149917591532773,0.23057827655779578
166_hindi_fake_0166,166,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0166.wav,20,0.2342148078385694,0.3939153516415784,0.37186984051985217,1.0,0.0,0.0,0.09184488131437463,15.946328742456226,0.012459526734151856,0.061004135206317034,0.12033408711275637
188_hindi_fake_0188,188,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0188.wav,20,0.3443863534765956,0.3391872573664668,0.31642638915693755,1.0,0.0,0.0,0.30828124739591223,15.754068059684906,0.03330081702335301,0.12403696063266553,0.21307976043188967
190_hindi_fake_0190,190,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0190.wav,20,0.42905883926885935,0.28887044013653895,0.2820707205946017,1.0,0.0,0.0,0.20668649379778103,15.871098883765065,0.01869184830966842,0.08566029785708672,0.1611137795740954
192_hindi_fake_0192,192,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0192.wav,20,0.25049822402120964,0.38345356501765615,0.3660482109611341,1.0,0.0,0.0,0.11480068245041664,15.944374506816029,0.014595354500417063,0.0689401630115576,0.13259281402322465
201_hindi_fake_0201,201,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0201.wav,20,0.20520052914992154,0.4016795450041941,0.3931199258458844,1.0,0.0,0.0,0.11249539473692183,15.939571431831988,0.01919623975701469,0.07348743469634372,0.1345378995841629
207_hindi_fake_0207,207,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0207.wav,20,0.3614450915754979,0.33446404623189663,0.3040908621926054,1.0,0.0,0.0,0.2872296867776569,15.774214584960355,0.034835904825048065,0.12299912271562578,0.20779599414785135
230_hindi_fake_0230,230,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0230.wav,20,0.3369457150205249,0.340914117241243,0.32214016773823206,1.0,0.0,0.0,0.12160309026771787,15.933060171643003,0.013913110955593897,0.06605026610039152,0.12876074693219033
248_hindi_fake_0248,248,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0248.wav,20,0.7485212921970196,0.21709300645798021,0.034385701345000165,0.8128501772880554,0.18714989721775055,0.19021671826625386,0.1814032756789361,15.897381817125911,0.019704664861215453,0.08565066011362572,0.15756854008671875
265_hindi_fake_0265,265,d5417347b8d450c2aefa6ac74539b48c943a0d94b866457184e18c67074d8c2eb785e7191abf9c2199ef4db0873ef3ca503bfeaee470f6ab2506b8c2120a6669,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0265.wav,20,0.3622247551520898,0.39384641494606837,0.24392882990184178,1.0,0.0,0.0,0.35792911736768285,15.67550422068281,0.030944643315585253,0.12702368769596845,0.2269814178936191
266_hindi_fake_0266,266,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0266.wav,20,0.227720555810031,0.3969149787709334,0.3753644654190357,1.0,0.0,0.0,0.08584149887593795,15.955593921116225,0.013045514471661279,0.06250605797990512,0.12181925252342281
272_hindi_fake_0272,272,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0272.wav,20,0.26018363627376667,0.3928540586967018,0.34696230502953146,1.0,0.0,0.0,0.07909551099029088,15.95954948289027,0.01395814744137957,0.06444063982471201,0.12290935975265244
275_hindi_fake_0275,275,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0275.wav,20,0.310139953551386,0.3467571618118597,0.3431028846367543,1.0,0.0,0.0,0.25072900401288645,15.812962492558515,0.029990273195344315,0.11365449402092791,0.1877909276737062
319_hindi_fake_0319,319,ea8f8541a19f474c4246d33005ad2c365f8b82b7a9b214bc39bd7b0ea6469e6d17fc574bce867f5fa60612c98df61735b7e95bf0d9c731a290e4c4bd515098bb,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0319.wav,20,0.3659937011479728,0.34176439302897976,0.2922419058230475,1.0,0.0,0.0,0.3440950595334067,15.696297076735878,0.031747428606609215,0.13562889992574093,0.23434153401281047
33_hindi_fake_0033,33,daa76944376a4ffb1588dd2a305c507bc1b8e14eafbbb1784aba0d0e901a3ceccaa5f1d84909bc13f2ff0ab6c7facb2ac2e487daed3470c7fe44022f33cd2a26,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0033.wav,20,0.20816931623368848,0.39470414801970793,0.39712653574660356,1.0,0.0,0.0,0.11376590691667454,15.943388267632972,0.01475802640185214,0.06656085078319579,0.1281888388131984
330_hindi_fake_0330,330,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0330.wav,20,0.4247242740843807,0.34676288194534105,0.22851284397027827,1.0,0.0,0.0,0.40085347195668763,15.605245919589537,0.0369017878567636,0.15161956711879718,0.2688917840923558
351_hindi_fake_0351,351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0351.wav,20,0.30026163312185655,0.39087391508949715,0.30886445178864624,1.0,0.0,0.0,0.1965445211330341,15.884918905202406,0.018285940217389086,0.0845076443335678,0.15962578421001083
361_hindi_fake_0361,361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0361.wav,20,0.26720165993453554,0.3734718701987011,0.3593264698667634,1.0,0.0,0.0,0.0781526723500241,15.953263524523575,0.012496396208453175,0.06130910809773982,0.12030838419699534
366_hindi_fake_0366,366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0366.wav,20,0.37367716364255543,0.3119997372151003,0.3143230991423442,1.0,0.0,0.0,0.3057899609365191,15.755807470876013,0.03263844123128828,0.12755340912378638,0.22344926394925976
369_hindi_fake_0369,369,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0369.wav,20,0.873421432398614,0.10665958322804112,0.01991898437334496,1.0,0.0,0.0,0.5381748709687029,15.25356413525452,0.05516993662763139,0.22128216031492332,0.38615403511019675
373_hindi_fake_0373,373,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0373.wav,20,0.3023363108979463,0.36389837500969824,0.33376531409235544,1.0,0.0,0.0,0.27724994705322525,15.77874912700783,0.018858197731560156,0.08931890052388045,0.1721213801975704
386_hindi_fake_0386,386,13b72f7b7cca925bd373d5f2eab80cc1ea66148b333a85d6ca12be7e926fa2faf00dd733d0c670651eca79a91b3efeaf6918600638811c1c946b261c671a525e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0386.wav,20,0.2437103839601328,0.40529623996149006,0.3509933760783771,1.0,0.0,0.0,0.10021160629387449,15.949182481166142,0.013271956505006899,0.06382594334015991,0.124951940671004
40_hindi_fake_0040,40,424c16a8450e8b742c1380d9d38d919d880a36379e8c7e09126a2a8411022bc42cbae339c1d8dfd42695fb073ca783ed5e86b8a2531d11c4491259ab1378e445,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0040.wav,20,0.2017482242159792,0.4040342186390972,0.3942175571449236,1.0,0.0,0.0,0.1286875332095847,15.936304671186821,0.013389768036773844,0.06544928837434451,0.12863801557771767
