sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1002_english_fake_1002,1002,72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1002.wav,50,0.6013868938999092,0.26087626682500864,0.13773683927508223,1.0,0.0,0.0,0.18719598490454792,15.887829468710567,0.025016254480895617,0.09873688685037431,0.17472741750238147
1032_english_fake_1032,1032,a67ea11203bf123fcd175858ced893c999654827e1be9016973959723c52339bcc804a4b6c052cf0dd3c0b189fdb22207e8a0bae5e2f02245083c80d76d730a3,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1032.wav,50,0.7265119784598765,0.1304407578830577,0.1430472636570659,1.0,0.0,0.0,0.12835539440347854,15.940834283334619,0.016470602315220646,0.07409860471933483,0.14056034984216534
1036_english_fake_1036,1036,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1036.wav,50,0.7365439400332892,0.16861849837543358,0.09483756159127724,1.0,0.0,0.0,0.15055275766222498,15.907714757910387,0.014605621162399786,0.0690866636113301,0.13485336565612735
1044_english_fake_1044,1044,2613068726292355af6306df9b9448429d185bd61430a67718d1da33e22d3b695383a562c5a385f7df0cfd18b3cda8fa718e306ac9879707519a3ccaddb00154,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1044.wav,50,0.9092085842552482,0.06344400768790844,0.02734740805684335,1.0,0.0,0.0,0.41120232214005403,15.577236239115313,0.04211672283645025,0.1631523200914271,0.2780181511596517
1048_english_fake_1048,1048,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1048.wav,50,0.6821272498565162,0.20274304183837732,0.11512970830510649,1.0,0.0,0.0,0.22984668580214085,15.84207402823976,0.03236626913444615,0.12044369385650308,0.201640814867548
1050_english_fake_1050,1050,d1c5f949b950acff73774df763348084cac3b5e4d3593069e091c5962357ac3ee43613ca3ae0bd45d12357dc37c535b5f1016945d71f74f1f3dfa8f8e0995338,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1050.wav,50,0.5972573741407975,0.31750018649260026,0.08524243936660217,1.0,0.0,0.0,0.5087441184105841,15.304375660089661,0.061905455896249136,0.2541362720232321,0.3992086256893155
1053_english_fake_1053,1053,e543cc12c580c37bb3b8b3f7904755db09992fc3d80a6166c231ad1dd6ac939bd8dc0a9e857b6d160cd42ebc5f8e9c9cd086e289027f1efa0ed914e44537b513,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1053.wav,50,0.689884281001801,0.1614617941781978,0.14865392482000128,1.0,0.0,0.0,0.1240825368601226,15.940662806373709,0.015613867733040718,0.07378538887455507,0.1382412304808256
1056_english_fake_1056,1056,ec89bf72638f6265060c86f7407b002bb309d6f741e3a5fd806c873e17b7fe6fc8709aa83aa29f2fd8fb85c32e4362da17de510e68100b9ab69112a7a4b98a8b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1056.wav,50,0.6316659496804988,0.2392745071496856,0.12905954316981552,1.0,0.0,0.0,0.29296022699842417,15.77280622915833,0.027975167009005368,0.12520542377055932,0.2297490219687246
1061_english_fake_1061,1061,82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1061.wav,50,0.6645980225740304,0.20748790810663223,0.12791406931933738,1.0,0.0,0.0,0.366958093153156,15.665637036144673,0.021956709133915613,0.10714925102040472,0.20922791025773274
1063_english_fake_1063,1063,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1063.wav,50,0.7592566327667934,0.13750940456980612,0.10323396266340032,1.0,0.0,0.0,0.30129277299710866,15.75798463608009,0.022150489242226703,0.10041555164998485,0.19086411752011098
