sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1002_hindi_real_1002,1002,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1002.wav,50,0.8938722286116195,0.07279276478077217,0.03333500660760841,0.9938046932220459,0.0061953188851475716,0.13473684210526315,0.3733145106740252,15.58193816088847,0.024522843792498486,0.11144088710367765,0.20615150824685305
1032_hindi_real_1032,1032,cea40007071ea914e41633e74d05142fd1f5f8f49c154534816017cf89ce625657c804fe479fe87c08854ecd847697d6ca0fb6bcf424006c307f65430c34785e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1032.wav,50,0.8224827357451236,0.1606672178358984,0.016850046418978054,0.8409819006919861,0.1590181440114975,0.2946130030959752,0.23316630611889644,15.84828522595884,0.02067325305774622,0.08976819330824143,0.16816098755268252
1036_hindi_real_1036,1036,b726b76c3576ad4edb7eeec20cfca6ae5b5ce074dd7e042da97ec800dc152b6fc7d0c462260dde20cea9d99782632cdd7a47c83c615cfcc3324c9b890fc12ee9,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1036.wav,50,0.9313695423071392,0.0596687472969416,0.008961710395919186,0.9724532961845398,0.027546728029847145,0.19814241486068113,0.3061667508486583,15.671928834930517,0.01917427133705842,0.0894034070718171,0.17087458649441079
1044_hindi_real_1044,1044,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1044.wav,50,0.9795067164866371,0.01628437290629821,0.004208910607064594,0.9774888157844543,0.02251124382019043,0.27876160990712073,0.3618155370806657,15.559681165985818,0.024110271523585834,0.10732899378988774,0.19762894638285333
1048_hindi_real_1048,1048,a4a1040c8228b7c4f4f6d82e4db994894b669b51b15980a75e3c7f8f91169c13973557c4f950a4eef6447617ff114233bc495632040f6b24694c4127cc9a86b9,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1048.wav,50,0.8592308137938512,0.07076977917767269,0.06999940702847607,0.9802129864692688,0.019787011668086052,0.29325077399380806,0.4600968996520478,15.405096906358569,0.027691890638610727,0.12679653678695504,0.23868322300309536
1050_hindi_real_1050,1050,5191b8af39731f5141ffac823e13e25016e5b3109209f12d3337bdfc92ddff74ea717e293a01fe3b90fb2be2a87b0621cc385140b097b7e6d76f1d2e2f319d74,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1050.wav,50,0.7721518366522014,0.1848263003834756,0.043021862964323046,0.8920944929122925,0.10790561139583588,0.19021671826625386,0.2038800092759212,15.86190145906994,0.016805110702918312,0.07609919195492248,0.14631511619151735
1053_hindi_real_1053,1053,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1053.wav,50,0.9115013070468272,0.07726169631412608,0.011236996639046726,0.997647225856781,0.002352905459702015,0.047554179566563465,0.18916532203134806,15.853062311856704,0.015955119335151924,0.07454212413169681,0.144794114917695
1056_hindi_real_1056,1056,74751bae9cd9bc9a9c005dce39ee035a3d1a201afb6bc83523226793b7fa2526d2c29ccebaaee7bcc6af9949646ae1bde77eade6fcec218564391c06e0ec86d3,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1056.wav,50,0.8890438319557895,0.09941234360156542,0.011543824442645137,0.9381356239318848,0.0618644654750824,0.2153560371517028,0.296010330642847,15.751369000588284,0.018666799191799633,0.08952742497309128,0.1735985991936001
1061_hindi_real_1061,1061,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1061.wav,50,0.7665898746354204,0.18761703447658518,0.045793090887994506,0.9666295647621155,0.03337053209543228,0.25956656346749224,0.398725279419186,15.526472287381113,0.021598991365686455,0.10253028589338695,0.1988067944680175
1063_hindi_real_1063,1063,6599122319c224d4b370bdaa817d68a9d0d1774b81aada4980c0519f78ae3a9ebea33cc1b8fc6a20008d791474bdefb675e448b3c00d10d0fd05a39e153e922e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_1063.wav,50,0.9370375020111287,0.026746264424521847,0.03621623356434933,0.9571031928062439,0.042896632105112076,0.20606811145510837,0.3214310093478048,15.707880162384344,0.021609423479116395,0.10068922514524682,0.18873011929750197
