sample_key,pair_id,analysis_cluster,label,path,window_ms,occ_comp_5,occ_suff_5,occ_comp_10,occ_suff_10,occ_comp_20,occ_suff_20
1002_english_real_1002,1002,72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,1,english_griffinlim_eval_final/real_english/english_real_1002.wav,50,5.492810606956482,-2.2205777168273926,6.784735202789307,-1.8370287418365479,7.876962184906006,-1.0848037004470825
1032_english_real_1032,1032,a67ea11203bf123fcd175858ced893c999654827e1be9016973959723c52339bcc804a4b6c052cf0dd3c0b189fdb22207e8a0bae5e2f02245083c80d76d730a3,1,english_griffinlim_eval_final/real_english/english_real_1032.wav,50,3.477231740951538,-2.7388081550598145,4.758338451385498,-2.3680739402770996,6.091227769851685,-3.500214099884033
1036_english_real_1036,1036,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,1,english_griffinlim_eval_final/real_english/english_real_1036.wav,50,3.1506400108337402,-1.1612834930419922,3.3103771209716797,-4.271783828735352,3.5071024894714355,-6.04744815826416
1044_english_real_1044,1044,2613068726292355af6306df9b9448429d185bd61430a67718d1da33e22d3b695383a562c5a385f7df0cfd18b3cda8fa718e306ac9879707519a3ccaddb00154,1,english_griffinlim_eval_final/real_english/english_real_1044.wav,50,3.054042339324951,-1.2123489379882812,3.0951590538024902,-5.977269172668457,3.151732921600342,-5.771968841552734
1048_english_real_1048,1048,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,1,english_griffinlim_eval_final/real_english/english_real_1048.wav,50,5.801746189594269,-1.3505796194076538,6.256499499082565,-1.6686989068984985,7.411765098571777,-0.9121233224868774
1050_english_real_1050,1050,d1c5f949b950acff73774df763348084cac3b5e4d3593069e091c5962357ac3ee43613ca3ae0bd45d12357dc37c535b5f1016945d71f74f1f3dfa8f8e0995338,1,english_griffinlim_eval_final/real_english/english_real_1050.wav,50,4.227180480957031,-2.6505825519561768,4.659539699554443,-1.7314616441726685,4.233662128448486,-1.335998773574829
1053_english_real_1053,1053,e543cc12c580c37bb3b8b3f7904755db09992fc3d80a6166c231ad1dd6ac939bd8dc0a9e857b6d160cd42ebc5f8e9c9cd086e289027f1efa0ed914e44537b513,1,english_griffinlim_eval_final/real_english/english_real_1053.wav,50,5.4713133573532104,-2.278080463409424,5.775023579597473,-4.061716079711914,8.740301132202148,-6.035526275634766
1056_english_real_1056,1056,ec89bf72638f6265060c86f7407b002bb309d6f741e3a5fd806c873e17b7fe6fc8709aa83aa29f2fd8fb85c32e4362da17de510e68100b9ab69112a7a4b98a8b,1,english_griffinlim_eval_final/real_english/english_real_1056.wav,50,2.0050482749938965,-1.7270138263702393,4.518874883651733,-1.5427111387252808,3.3741660118103027,1.2586573362350464
1061_english_real_1061,1061,82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,1,english_griffinlim_eval_final/real_english/english_real_1061.wav,50,4.870141386985779,-2.4174914360046387,7.378201007843018,-1.6396702527999878,9.247864961624146,-3.4723753929138184
1063_english_real_1063,1063,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,1,english_griffinlim_eval_final/real_english/english_real_1063.wav,50,3.9012570828199387,-1.1635823249816895,4.989417120814323,-3.728560447692871,5.60410313308239,-6.0231451988220215
1075_english_real_1075,1075,36922c402abcb8a960e15a726c1eb0bc363d122ae506ce244e70ed2856d94436d80da7151a14c5bdf25b8b780e67ebe3d286677fde1a458b1348677b58ada1ec,1,english_griffinlim_eval_final/real_english/english_real_1075.wav,50,5.396611332893372,-1.7913094758987427,7.3730820417404175,-4.032070159912109,7.586754679679871,-0.992935061454773
108_english_real_0108,108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,1,english_griffinlim_eval_final/real_english/english_real_0108.wav,50,3.3697215020656586,-1.2896760702133179,4.6096251010894775,-2.307344913482666,6.713676452636719,-5.675407409667969
1090_english_real_1090,1090,7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03,1,english_griffinlim_eval_final/real_english/english_real_1090.wav,50,2.9090423583984375,-1.1696902513504028,5.201083242893219,-1.5691484212875366,6.682328104972839,-0.7134764194488525
1097_english_real_1097,1097,341ce7bb8bca97ea26dbb3fe4bb111a51e5b2173cf305527dbc4155064cf046baab8c77c7fd1dc924893b6282332542e289382f4fc1ba0094799ec30c4d2401c,1,english_griffinlim_eval_final/real_english/english_real_1097.wav,50,3.179060935974121,-0.3955833911895752,4.936845541000366,-3.7161765098571777,6.460291147232056,-3.6761233806610107
1101_english_real_1101,1101,3d500be5f0ac82734ed233877afd75e82a0bbc6ff6317dda86bf1200c1a21c26f1d0923dd27d8a1d0b5a015ab3df12e5e7091a959b21c2da852854f0365fbe5e,1,english_griffinlim_eval_final/real_english/english_real_1101.wav,50,3.4292951822280884,-3.4544031620025635,3.9096237421035767,-4.2758073806762695,3.9033204317092896,-4.277315139770508
