utt_id,label,method,topk_frac,silence_overlap_frac,silence_frac_in_signal,overlap_over_chance
LA_E_3885033,1,integrated_gradients,0.1,0.026006191950464396,0.39628482972136225,0.06562499999999999
LA_E_3885033,1,integrated_gradients,0.2,0.03212074303405573,0.39628482972136225,0.0810546875
LA_E_5303383,0,occlusion,0.05,0.0,0.06340557275541796,0.0
LA_E_5303383,0,occlusion,0.1,0.0,0.06340557275541796,0.0
LA_E_5303383,0,occlusion,0.2,0.0,0.06340557275541796,0.0
LA_E_5303383,0,integrated_gradients,0.05,0.07058823529411765,0.06340557275541796,1.11328125
LA_E_5303383,0,integrated_gradients,0.1,0.06857585139318885,0.06340557275541796,1.08154296875
LA_E_5303383,0,integrated_gradients,0.2,0.06656346749226007,0.06340557275541796,1.0498046875
LA_E_6571934,0,occlusion,0.05,0.2476780185758514,0.19814241486068113,1.25
LA_E_6571934,0,occlusion,0.1,0.1238390092879257,0.19814241486068113,0.625
LA_E_6571934,0,occlusion,0.2,0.10773993808049535,0.19814241486068113,0.54375
LA_E_6571934,0,integrated_gradients,0.05,0.003405572755417957,0.19814241486068113,0.0171875
LA_E_6571934,0,integrated_gradients,0.1,0.008359133126934985,0.19814241486068113,0.042187499999999996
LA_E_6571934,0,integrated_gradients,0.2,0.01393188854489164,0.19814241486068113,0.0703125
LA_E_1618390,1,occlusion,0.05,0.0,0.37386996904024766,0.0
LA_E_1618390,1,occlusion,0.1,0.0,0.37386996904024766,0.0
LA_E_1618390,1,occlusion,0.2,0.0,0.37386996904024766,0.0
LA_E_1618390,1,integrated_gradients,0.05,0.006501547987616099,0.37386996904024766,0.01738986419344154
LA_E_1618390,1,integrated_gradients,0.1,0.006501547987616099,0.37386996904024766,0.01738986419344154
LA_E_1618390,1,integrated_gradients,0.2,0.009210526315789473,0.37386996904024766,0.02463564094070884
LA_E_4551739,0,occlusion,0.05,0.0,0.38179566563467493,0.0
LA_E_4551739,0,occlusion,0.1,0.0,0.38179566563467493,0.0
LA_E_4551739,0,occlusion,0.2,0.0,0.38179566563467493,0.0
LA_E_4551739,0,integrated_gradients,0.05,0.002476780185758514,0.38179566563467493,0.006487187804086928
LA_E_4551739,0,integrated_gradients,0.1,0.008978328173374612,0.38179566563467493,0.023516055789815114
LA_E_4551739,0,integrated_gradients,0.2,0.02693498452012384,0.38179566563467493,0.07054816736944534
LA_E_3562839,1,occlusion,0.05,0.0,0.4134984520123839,0.0
LA_E_3562839,1,occlusion,0.1,0.0,0.4134984520123839,0.0
LA_E_3562839,1,occlusion,0.2,0.0,0.4134984520123839,0.0
LA_E_3562839,1,integrated_gradients,0.05,0.02260061919504644,0.4134984520123839,0.054657082958969753
LA_E_3562839,1,integrated_gradients,0.1,0.025851393188854488,0.4134984520123839,0.06251871817909553
LA_E_3562839,1,integrated_gradients,0.2,0.03660990712074303,0.4134984520123839,0.08853698712189277
LA_E_4795195,0,occlusion,0.05,0.2476780185758514,0.047554179566563465,5.208333333333334
LA_E_4795195,0,occlusion,0.1,0.1238390092879257,0.047554179566563465,2.604166666666667
LA_E_4795195,0,occlusion,0.2,0.06191950464396285,0.047554179566563465,1.3020833333333335
LA_E_4795195,0,integrated_gradients,0.05,0.1826625386996904,0.047554179566563465,3.8411458333333335
LA_E_4795195,0,integrated_gradients,0.1,0.1393188854489164,0.047554179566563465,2.9296875
LA_E_4795195,0,integrated_gradients,0.2,0.10541795665634675,0.047554179566563465,2.216796875
LA_E_3956538,1,occlusion,0.05,0.0,0.46761609907120744,0.0
LA_E_3956538,1,occlusion,0.1,0.0,0.46761609907120744,0.0
LA_E_3956538,1,occlusion,0.2,0.0,0.46761609907120744,0.0
LA_E_3956538,1,integrated_gradients,0.05,0.056346749226006194,0.46761609907120744,0.1204978813559322
LA_E_3956538,1,integrated_gradients,0.1,0.04984520123839009,0.46761609907120744,0.10659427966101695
LA_E_3956538,1,integrated_gradients,0.2,0.061996904024767804,0.46761609907120744,0.13258077330508475
LA_E_3093556,0,occlusion,0.05,0.0,0.0,
LA_E_3093556,0,occlusion,0.1,0.0,0.0,
LA_E_3093556,0,occlusion,0.2,0.0,0.0,
LA_E_3093556,0,integrated_gradients,0.05,0.0,0.0,
LA_E_3093556,0,integrated_gradients,0.1,0.0,0.0,
LA_E_3093556,0,integrated_gradients,0.2,0.0,0.0,
LA_E_9136344,1,occlusion,0.05,0.0,0.25362229102167183,0.0
LA_E_9136344,1,occlusion,0.1,0.0,0.25362229102167183,0.0
LA_E_9136344,1,occlusion,0.2,0.0,0.25362229102167183,0.0
LA_E_9136344,1,integrated_gradients,0.05,0.050464396284829724,0.25362229102167183,0.198974609375
LA_E_9136344,1,integrated_gradients,0.1,0.05959752321981424,0.25362229102167183,0.2349853515625
LA_E_9136344,1,integrated_gradients,0.2,0.08111455108359134,0.25362229102167183,0.31982421875
LA_E_8062708,0,occlusion,0.05,0.0,0.10439628482972137,0.0
LA_E_8062708,0,occlusion,0.1,0.0,0.10439628482972137,0.0
LA_E_8062708,0,occlusion,0.2,0.0,0.10439628482972137,0.0
LA_E_8062708,0,integrated_gradients,0.05,0.03281733746130031,0.10439628482972137,0.3143534994068802
LA_E_8062708,0,integrated_gradients,0.1,0.030340557275541795,0.10439628482972137,0.2906287069988137
LA_E_8062708,0,integrated_gradients,0.2,0.025851393188854488,0.10439628482972137,0.24762752075919334
LA_E_9706910,0,occlusion,0.05,0.0,0.0,
LA_E_9706910,0,occlusion,0.1,0.0,0.0,
LA_E_9706910,0,occlusion,0.2,0.0,0.0,
LA_E_9706910,0,integrated_gradients,0.05,0.0,0.0,
LA_E_9706910,0,integrated_gradients,0.1,0.0,0.0,
LA_E_9706910,0,integrated_gradients,0.2,0.0,0.0,
LA_E_2076544,0,occlusion,0.05,0.0,0.0,
LA_E_2076544,0,occlusion,0.1,0.0,0.0,
LA_E_2076544,0,occlusion,0.2,0.0,0.0,
LA_E_2076544,0,integrated_gradients,0.05,0.0,0.0,
LA_E_2076544,0,integrated_gradients,0.1,0.0,0.0,
LA_E_2076544,0,integrated_gradients,0.2,0.0,0.0,
LA_E_9964383,1,occlusion,0.05,0.0,0.6195665634674923,0.0
LA_E_9964383,1,occlusion,0.1,0.0,0.6195665634674923,0.0
LA_E_9964383,1,occlusion,0.2,0.0,0.6195665634674923,0.0
LA_E_9964383,1,integrated_gradients,0.05,0.0,0.6195665634674923,0.0
LA_E_9964383,1,integrated_gradients,0.1,0.004953560371517028,0.6195665634674923,0.007995202878273036
LA_E_9964383,1,integrated_gradients,0.2,0.057120743034055725,0.6195665634674923,0.09219468319008595
LA_E_5538200,0,occlusion,0.05,0.1238390092879257,0.33424148606811144,0.3705075954057058
LA_E_5538200,0,occlusion,0.1,0.22291021671826625,0.33424148606811144,0.6669136717302705
LA_E_5538200,0,occlusion,0.2,0.2043343653250774,0.33424148606811144,0.6113375324194146
LA_E_5538200,0,integrated_gradients,0.05,0.009597523219814242,0.33424148606811144,0.028714338643942204
LA_E_5538200,0,integrated_gradients,0.1,0.024613003095975233,0.33424148606811144,0.07363838458688404
LA_E_5538200,0,integrated_gradients,0.2,0.05023219814241486,0.33424148606811144,0.15028714338643945
LA_E_5304204,1,occlusion,0.05,0.0,0.2139938080495356,0.0
LA_E_5304204,1,occlusion,0.1,0.0,0.2139938080495356,0.0
LA_E_5304204,1,occlusion,0.2,0.0,0.2139938080495356,0.0
LA_E_5304204,1,integrated_gradients,0.05,0.01826625386996904,0.2139938080495356,0.0853587962962963
LA_E_5304204,1,integrated_gradients,0.1,0.029411764705882353,0.2139938080495356,0.13744212962962962
LA_E_5304204,1,integrated_gradients,0.2,0.05572755417956656,0.2139938080495356,0.26041666666666663
LA_E_5879567,0,occlusion,0.05,0.0,0.0,
LA_E_5879567,0,occlusion,0.1,0.0,0.0,
LA_E_5879567,0,occlusion,0.2,0.0,0.0,
LA_E_5879567,0,integrated_gradients,0.05,0.0,0.0,
LA_E_5879567,0,integrated_gradients,0.1,0.0,0.0,
LA_E_5879567,0,integrated_gradients,0.2,0.0,0.0,
LA_E_7183059,0,occlusion,0.05,0.0,0.0,
LA_E_7183059,0,occlusion,0.1,0.0,0.0,
LA_E_7183059,0,occlusion,0.2,0.0,0.0,
LA_E_7183059,0,integrated_gradients,0.05,0.0,0.0,
LA_E_7183059,0,integrated_gradients,0.1,0.0,0.0,
LA_E_7183059,0,integrated_gradients,0.2,0.0,0.0,
LA_E_9580062,0,occlusion,0.05,0.0,0.05547987616099071,0.0
LA_E_9580062,0,occlusion,0.1,0.0,0.05547987616099071,0.0
LA_E_9580062,0,occlusion,0.2,0.0,0.05547987616099071,0.0
LA_E_9580062,0,integrated_gradients,0.05,0.0058823529411764705,0.05547987616099071,0.10602678571428571
LA_E_9580062,0,integrated_gradients,0.1,0.014241486068111455,0.05547987616099071,0.25669642857142855
LA_E_9580062,0,integrated_gradients,0.2,0.02368421052631579,0.05547987616099071,0.42689732142857145
LA_E_5485957,0,occlusion,0.05,0.0,0.13473684210526315,0.0
LA_E_5485957,0,occlusion,0.1,0.0,0.13473684210526315,0.0
LA_E_5485957,0,occlusion,0.2,0.0,0.13473684210526315,0.0
LA_E_5485957,0,integrated_gradients,0.05,0.0,0.13473684210526315,0.0
LA_E_5485957,0,integrated_gradients,0.1,0.0,0.13473684210526315,0.0
LA_E_5485957,0,integrated_gradients,0.2,0.00015479876160990713,0.13473684210526315,0.0011488970588235295
LA_E_9009829,0,occlusion,0.05,0.0891640866873065,0.06340557275541796,1.40625
LA_E_9009829,0,occlusion,0.1,0.04458204334365325,0.06340557275541796,0.703125
LA_E_9009829,0,occlusion,0.2,0.022291021671826627,0.06340557275541796,0.3515625
LA_E_9009829,0,integrated_gradients,0.05,0.010526315789473684,0.06340557275541796,0.166015625
LA_E_9009829,0,integrated_gradients,0.1,0.01130030959752322,0.06340557275541796,0.17822265625
LA_E_9009829,0,integrated_gradients,0.2,0.012693498452012383,0.06340557275541796,0.2001953125
LA_E_1850635,0,occlusion,0.05,0.47554179566563465,0.12024767801857585,3.9546858908341913
LA_E_1850635,0,occlusion,0.1,0.2996904024767802,0.12024767801857585,2.4922760041194647
LA_E_1850635,0,occlusion,0.2,0.24272445820433436,0.12024767801857585,2.018537590113285
