utt_id,label,method,window_ms,topk_frac,comprehensiveness,sufficiency
LA_E_5303383,0,occlusion,20.0,0.2,-1.6167125701904297,-6.112826824188232
LA_E_5303383,0,occlusion,50.0,0.05,-0.011974334716796875,-3.9557032585144043
LA_E_5303383,0,occlusion,50.0,0.1,0.24614906311035156,-6.011692523956299
LA_E_5303383,0,occlusion,50.0,0.2,0.33977699279785156,-6.0746612548828125
LA_E_5303383,0,occlusion,100.0,0.05,-0.19126033782958984,-1.4908853769302368
LA_E_5303383,0,occlusion,100.0,0.1,0.18047332763671875,-5.887465000152588
LA_E_5303383,0,occlusion,100.0,0.2,0.19911623001098633,-6.121103763580322
LA_E_5303383,0,integrated_gradients,,0.05,0.0031595230102539062,-5.97165060043335
LA_E_5303383,0,integrated_gradients,,0.1,0.3400106430053711,-6.171138763427734
LA_E_5303383,0,integrated_gradients,,0.2,0.48230838775634766,-6.103825569152832
LA_E_6571934,0,occlusion,20.0,0.05,0.06666135787963867,-4.276827812194824
LA_E_6571934,0,occlusion,20.0,0.1,0.061411380767822266,-6.072847366333008
LA_E_6571934,0,occlusion,20.0,0.2,0.09681940078735352,-6.178823471069336
LA_E_6571934,0,occlusion,50.0,0.05,0.029703140258789062,-4.375638008117676
LA_E_6571934,0,occlusion,50.0,0.1,0.07964515686035156,-5.9788007736206055
LA_E_6571934,0,occlusion,50.0,0.2,0.05998039245605469,-6.07518196105957
LA_E_6571934,0,occlusion,100.0,0.05,0.14229202270507812,-1.4969892501831055
LA_E_6571934,0,occlusion,100.0,0.1,0.14455223083496094,-5.825198173522949
LA_E_6571934,0,occlusion,100.0,0.2,0.15607500076293945,-6.098133087158203
LA_E_6571934,0,integrated_gradients,,0.05,-0.017323017120361328,-6.088376045227051
LA_E_6571934,0,integrated_gradients,,0.1,-0.0034995079040527344,-6.171778202056885
LA_E_6571934,0,integrated_gradients,,0.2,0.022369384765625,-6.19597053527832
LA_E_1618390,1,occlusion,20.0,0.05,3.417090654373169,-3.3450708389282227
LA_E_1618390,1,occlusion,20.0,0.1,4.992160081863403,-3.427712917327881
LA_E_1618390,1,occlusion,20.0,0.2,6.509224593639374,-1.1354867219924927
LA_E_1618390,1,occlusion,50.0,0.05,2.389895439147949,-0.6358069777488708
LA_E_1618390,1,occlusion,50.0,0.1,5.682041272521019,-2.0164995193481445
LA_E_1618390,1,occlusion,50.0,0.2,7.191139340400696,-3.5326664447784424
LA_E_1618390,1,occlusion,100.0,0.05,2.0439000129699707,-0.7665368318557739
LA_E_1618390,1,occlusion,100.0,0.1,4.121153235435486,-2.0947272777557373
LA_E_1618390,1,occlusion,100.0,0.2,5.3392351269721985,-0.12999965250492096
LA_E_1618390,1,integrated_gradients,,0.05,5.370321750640869,-6.084405899047852
LA_E_1618390,1,integrated_gradients,,0.1,8.994858264923096,-5.876400947570801
LA_E_1618390,1,integrated_gradients,,0.2,11.465936183929443,-0.9508277177810669
LA_E_4551739,0,occlusion,20.0,0.05,1.636251449584961,-3.5007572174072266
LA_E_4551739,0,occlusion,20.0,0.1,1.7020211219787598,-2.9062061309814453
LA_E_4551739,0,occlusion,20.0,0.2,1.664764404296875,-1.4454656839370728
LA_E_4551739,0,occlusion,50.0,0.05,1.6483750343322754,-1.0031050443649292
LA_E_4551739,0,occlusion,50.0,0.1,1.7178831100463867,-1.653962254524231
LA_E_4551739,0,occlusion,50.0,0.2,1.7317514419555664,-1.1237516403198242
LA_E_4551739,0,occlusion,100.0,0.05,1.531625747680664,-1.279307246208191
LA_E_4551739,0,occlusion,100.0,0.1,1.6768665313720703,-2.9054160118103027
LA_E_4551739,0,occlusion,100.0,0.2,1.682908058166504,-2.1351304054260254
LA_E_4551739,0,integrated_gradients,,0.05,-0.4614286422729492,-2.5627710819244385
LA_E_4551739,0,integrated_gradients,,0.1,-0.32091712951660156,-2.425318717956543
LA_E_4551739,0,integrated_gradients,,0.2,-0.15845012664794922,-3.908742904663086
LA_E_3562839,1,occlusion,20.0,0.05,4.09909200668335,-2.689164638519287
LA_E_3562839,1,occlusion,20.0,0.1,5.860085640102625,-1.4016155004501343
LA_E_3562839,1,occlusion,20.0,0.2,7.544703841209412,-1.2282463312149048
LA_E_3562839,1,occlusion,50.0,0.05,3.760589122772217,-0.8977890014648438
LA_E_3562839,1,occlusion,50.0,0.1,6.362817347049713,-2.787627935409546
LA_E_3562839,1,occlusion,50.0,0.2,7.115730166435242,-0.7455721497535706
LA_E_3562839,1,occlusion,100.0,0.05,3.637270212173462,-1.3988317251205444
LA_E_3562839,1,occlusion,100.0,0.1,5.160900890827179,-0.9265484809875488
LA_E_3562839,1,occlusion,100.0,0.2,6.591774225234985,-0.5506168603897095
LA_E_3562839,1,integrated_gradients,,0.05,6.44256591796875,-2.5275869369506836
LA_E_3562839,1,integrated_gradients,,0.1,6.5483585596084595,-1.4796284437179565
LA_E_3562839,1,integrated_gradients,,0.2,6.784480929374695,0.5124617218971252
LA_E_4795195,0,occlusion,20.0,0.05,0.08347797393798828,-1.2548320293426514
LA_E_4795195,0,occlusion,20.0,0.1,-0.04934215545654297,-6.081823348999023
LA_E_4795195,0,occlusion,20.0,0.2,0.0607452392578125,-6.247990608215332
LA_E_4795195,0,occlusion,50.0,0.05,-1.088033676147461,-2.571389675140381
