english_row,hindi_row,distance,english_pair_id,hindi_pair_id
274,63,1.7906412117524266,274,63
275,205,1.8459018373855074,275,205
276,752,1.9240670001849045,276,752
277,412,1.5891859002652466,277,412
278,652,1.656029421737669,278,652
279,959,1.9052892131496917,279,959
280,877,1.9190454776791737,280,877
282,264,1.7087960272709795,282,264
283,254,1.927060945382781,283,254
284,956,1.8641889471840274,284,956
285,219,1.769884124656228,285,219
286,761,1.9750591087406064,286,761
287,915,1.9873755183635056,287,915
288,1026,1.6256768676416316,288,1026
289,48,1.3147141961649875,289,48
290,1039,1.021673804415667,290,1039
292,879,1.9808181478149816,292,879
294,203,1.9248914556607908,294,203
296,688,1.5271335978445237,296,688
299,687,1.9155766974448931,299,687
300,914,1.9908755816859722,300,914
301,847,1.9530377106188366,301,847
302,725,1.9843434992697002,302,725
303,1029,1.204486303370065,303,1029
304,462,1.8910855833137117,304,462
308,132,1.9867564730312055,308,132
309,194,1.972001431755925,309,194
310,72,1.875052149200331,310,72
312,542,1.6170567695744575,312,542
315,7,1.0091638766672069,315,7
316,641,1.874291943855087,316,641
318,178,1.9649842858644033,318,178
319,495,1.6809526198886449,319,495
320,92,1.493432033006479,320,92
322,837,1.873271482782993,322,837
323,896,1.919944212785016,323,896
324,445,1.9872560926377274,324,445
325,952,1.9306660576863122,325,952
326,832,1.9639288983134495,326,832
328,709,1.9483033715136238,328,709
329,514,1.5683628389760007,329,514
331,942,0.40343213676962647,331,942
332,1006,1.4344084960671204,332,1006
335,330,1.9225050981376626,335,330
336,12,1.99057635333414,336,12
338,36,1.733712811131078,338,36
339,177,1.8333961535779084,339,177
340,983,1.6802837494588017,340,983
342,113,1.7222251301645592,342,113
343,359,1.7992402569522372,343,359
344,885,1.914889593892,344,885
345,578,1.9511086680065997,345,578
346,204,1.9946649323821724,346,204
347,626,1.9225543141895527,347,626
348,23,1.7933735795929981,348,23
349,838,1.9298479398164932,349,838
351,772,0.7824795295602491,351,772
352,15,1.9972617874428549,352,15
353,300,1.8027867791073597,353,300
354,1012,1.9457065681903085,354,1012
356,1014,1.388493162320459,356,1014
357,1086,1.1439764180059901,357,1086
362,1060,1.6158992682773508,362,1060
364,938,1.7611439816216337,364,938
365,1064,1.4565926843291568,365,1064
368,1081,1.9360740321546912,368,1081
369,184,1.3914249291815706,369,184
370,1056,1.00991146878692,370,1056
371,1044,1.199765753091717,371,1044
372,1091,1.3079989335921858,372,1091
375,782,1.7685878913297584,375,782
377,974,1.9050838030344277,377,974
378,206,1.9365541249507945,378,206
379,898,1.4460859792921497,379,898
380,473,1.9952139336197525,380,473
381,668,1.8404349825510333,381,668
382,141,1.4858198057811984,382,141
383,262,1.3604181418260124,383,262
385,743,1.9821927780592499,385,743
386,1035,1.795063466456335,386,1035
387,1030,0.9284630968947503,387,1030
390,547,1.9580206545514927,390,547
393,169,1.913606421938204,393,169
394,444,1.960815049633978,394,444
396,529,1.9930633783460112,396,529
397,1027,1.4676858456013613,397,1027
399,213,1.9117832477563745,399,213
403,1062,1.841885999363453,403,1062
404,94,1.916775547861879,404,94
406,561,0.9252623599667936,406,561
408,341,1.8363193322712126,408,341
410,394,1.172288854156258,410,394
415,886,1.9744477467771577,415,886
418,873,1.9322103327904017,418,873
419,571,0.5265848056383521,419,571
421,372,1.8212177607911324,421,372
422,77,1.9534411513569379,422,77
424,717,1.9922169643558945,424,717
425,321,1.9367522338335321,425,321
426,716,0.6268738489268221,426,716
427,642,1.9869089431396632,427,642
429,44,1.3738670199781147,429,44
431,398,1.9992583653982863,431,398
434,740,1.678734638096025,434,740
435,1003,1.9846734113417097,435,1003
436,24,1.8911921095748603,436,24
437,1070,1.0028959372125958,437,1070
439,28,1.462789378389333,439,28
441,570,1.9300029205027327,441,570
445,939,1.3832642909381914,445,939
447,271,1.8544018937939162,447,271
450,208,1.9476919379590933,450,208
453,607,1.9282355448987756,453,607
455,111,1.645409853668175,455,111
456,704,1.4961210976575154,456,704
457,591,1.973943341446377,457,591
458,237,1.9547882558676446,458,237
459,1000,1.8801613969981947,459,1000
462,868,0.859867365169294,462,868
463,892,1.999651319266631,463,892
464,776,1.8681260784508094,464,776
465,84,1.9663047406002303,465,84
466,806,1.862663836052674,466,806
467,771,1.410259717321307,467,771
469,227,1.2673902074339687,469,227
470,274,1.9859363292392092,470,274
472,614,1.519121244281413,472,614
477,513,1.9478245805230368,477,513
478,1113,1.4585175439859557,478,1113
481,746,1.3142692948269137,481,746
487,1105,1.107001985659274,487,1105
488,306,1.8486517720148796,488,306
493,531,1.9639498187239683,493,531
494,416,1.9153107622930046,494,416
495,153,1.9010519223020756,495,153
496,10,1.9990219453990725,496,10
497,950,1.4793554284226214,497,950
498,532,1.8480890484455799,498,532
499,649,1.1034471309685794,499,649
500,1066,1.2747353971995297,500,1066
503,35,1.9694790162737683,503,35
504,229,1.9792262780828742,504,229
505,606,1.9592950950072976,505,606
506,977,0.8499424366714917,506,977
507,890,1.9868666114732025,507,890
509,854,1.8548992167230027,509,854
510,990,1.9598676638119745,510,990
511,1084,1.7430259388234424,511,1084
512,377,1.7325925990424187,512,377
514,739,1.9846075980174602,514,739
515,503,0.8805962195078015,515,503
516,1034,1.3270063932354441,516,1034
517,140,1.989671726290306,517,140
519,562,1.9357601367976982,519,562
520,1032,1.4964152012943677,520,1032
521,410,1.2433779722288238,521,410
524,176,1.9964421716998664,524,176
525,108,0.9055772228378999,525,108
527,248,0.2832182228364204,527,248
532,690,1.6717085031064358,532,690
533,427,1.9437341556027226,533,427
534,970,1.8965807344692798,534,970
537,911,1.8832351660018292,537,911
540,582,0.9409524878325859,540,582
541,152,0.6682729522897961,541,152
542,200,1.996896308609456,542,200
543,1079,1.4802679263241025,543,1079
544,367,1.9817706941685616,544,367
545,145,1.9111818486183372,545,145
546,285,1.988769193148108,546,285
547,1058,1.4499810152174128,547,1058
548,478,1.8089210031971819,548,478
549,1115,1.1849046269595418,549,1115
550,1068,1.8474190247112385,550,1068
551,792,1.911660890037622,551,792
553,750,1.9308238392837478,553,750
555,305,1.9040568284188906,555,305
556,351,1.5306240640233175,556,351
557,187,1.4914576980001593,557,187
558,1114,1.1522018109835552,558,1114
559,281,1.9602462889830385,559,281
560,149,1.8324962128859468,560,149
561,860,1.9018989513919282,561,860
562,53,1.780259424781136,562,53
565,741,1.9446946055434358,565,741
566,297,1.4654151794014287,566,297
567,276,1.9328178317318654,567,276
568,27,1.3132685067613556,568,27
569,110,1.8892068656444907,569,110
572,73,1.0894495377956779,572,73
573,1067,1.593762962090492,573,1067
575,814,1.8740393047923332,575,814
576,981,1.7287083883826926,576,981
578,1021,1.951449860657961,578,1021
580,510,1.5287348143904853,580,510
581,143,1.386019278738321,581,143
582,506,1.9203771920927584,582,506
586,497,1.9271455921184732,586,497
587,802,1.9652350299862815,587,802
588,95,1.7829260077180111,588,95
589,1078,0.9875615843390266,589,1078
590,686,1.3782520130324014,590,686
591,991,1.9351410313562911,591,991
592,672,0.37633060201700363,592,672
593,342,1.9704255044398427,593,342
594,1074,1.3711497545990212,594,1074
596,82,1.9863339807718314,596,82
600,54,1.9347990541067976,600,54
602,1017,1.9752093367826165,602,1017
604,748,1.9415771524815861,604,748
609,1045,1.3031501588937378,609,1045
610,245,1.9665883188178337,610,245
611,501,1.9633401828280548,611,501
612,1046,1.6174042556164254,612,1046
613,134,1.9011638844415872,613,134
615,777,1.9649166549162957,615,777
617,955,1.4729006979468224,617,955
618,601,0.844360869388401,618,601
619,978,1.9776280535484891,619,978
620,349,1.1491274579891526,620,349
622,21,1.1563431580627008,622,21
624,428,1.836454247128861,624,428
625,867,1.927472229871504,625,867
626,1097,1.778731586126998,626,1097
627,388,1.9322159344009826,627,388
629,563,1.4862130387045833,629,563
632,957,1.0509556099837611,632,957
634,193,1.618690576448837,634,193
635,714,1.79203889974573,635,714
637,530,1.1148574248689087,637,530
639,123,1.7159490808855313,639,123
640,1123,1.5232990434294185,640,1123
641,188,1.9844231778383123,641,188
642,41,1.9231110303036192,642,41
643,953,1.9595741125496768,643,953
644,80,1.9667846169798335,644,80
645,390,0.8786093216134109,645,390
646,61,1.859249282530295,646,61
647,790,1.7888624220765716,647,790
649,660,1.8887873487388447,649,660
651,14,1.8085514444171609,651,14
652,463,1.6648699435636867,652,463
653,136,1.9758924203117634,653,136
655,677,1.4074678203635256,655,677
656,640,1.8728832093052916,656,640
657,940,0.9679594085857709,657,940
659,1024,1.1105037492978067,659,1024
661,309,1.9574658316916025,661,309
664,298,1.9687968087060217,664,298
666,899,1.9803086099711618,666,899
668,1094,1.872620630340193,668,1094
669,552,1.9752647187599643,669,552
670,458,1.9365737352645565,670,458
671,319,1.8145991089350848,671,319
672,692,1.9440081567519927,672,692
673,39,0.5039635625488523,673,39
674,328,1.2209437650672157,674,328
676,336,1.8994934711101508,676,336
678,275,1.8354773790320582,678,275
679,1080,1.428155614713212,679,1080
680,144,1.9769011860522319,680,144
681,335,1.202584720435434,681,335
683,693,1.9352766645829944,683,693
684,927,0.2735530911183074,684,927
685,232,1.8834160905048856,685,232
686,344,1.783927119159064,686,344
687,631,1.6112844163301416,687,631
690,338,1.9861423264501876,690,338
692,363,1.8088732897744704,692,363
694,515,1.956616471312132,694,515
696,505,1.9708323731793491,696,505
697,1100,1.1962776705967475,697,1100
698,223,1.8906657085310186,698,223
703,3,1.2938526035510667,703,3
705,460,1.315432383713086,705,460
706,119,1.9722030067710392,706,119
707,844,1.478583458781595,707,844
708,454,1.9578241947561803,708,454
709,86,1.9790154068190013,709,86
711,325,1.32420192009129,711,325
712,918,1.7852651091814364,712,918
713,157,1.9394802738796204,713,157
714,543,1.981774556053079,714,543
715,310,1.0789631221845126,715,310
716,1053,1.03184416964779,716,1053
717,75,1.9896266464559074,717,75
718,5,1.6662928392732241,718,5
719,756,0.2411288979963277,719,756
720,55,1.70088952315862,720,55
724,453,1.9993408911268118,724,453
726,1116,1.2325047571936434,726,1116
728,1043,0.36278778590196015,728,1043
731,864,1.6951157887408215,731,864
732,133,1.729636207856183,732,133
734,1042,1.4995883407421777,734,1042
736,754,1.9515900140194549,736,754
739,720,1.9631337014152819,739,720
741,593,1.9635913547567032,741,593
742,1022,1.9933232456931396,742,1022
744,769,1.7931026941485244,744,769
747,314,1.9532674684816909,747,314
748,545,1.3733516361336429,748,545
751,124,1.9745735878301476,751,124
752,1050,1.9459208949410378,752,1050
755,496,1.9436545545951576,755,496
756,34,1.4807093188792209,756,34
757,57,1.913728475188765,757,57
759,316,1.6283736741718837,759,316
760,923,1.9598010899841904,760,923
761,538,1.8546217186647067,761,538
763,1112,1.1039304485304753,763,1112
767,32,1.8734666242827789,767,32
769,987,1.9915200722094288,769,987
772,195,1.8477305397642347,772,195
773,414,1.9084451119811114,773,414
774,424,1.8861688634665166,774,424
776,189,1.5146072057778457,776,189
777,1071,1.042180102871981,777,1071
778,702,1.9947476327624514,778,702
782,1057,1.5507130076995437,782,1057
783,324,1.3886924918728154,783,324
784,384,1.3759959791907619,784,384
786,493,1.529272913867555,786,493
787,564,1.9823847345059613,787,564
788,99,1.8078559825776697,788,99
789,1018,1.9684974797731998,789,1018
790,302,1.8983326374278569,790,302
792,492,1.9829093229455856,792,492
793,744,1.7726294328347993,793,744
794,418,1.7791120995551784,794,418
796,482,1.635253692714748,796,482
797,605,1.9434039862261656,797,605
800,170,1.8839000898854914,800,170
801,1073,1.4896286641416003,801,1073
802,586,1.960153132259546,802,586
804,912,1.8771837542534484,804,912
805,969,1.8472205737903187,805,969
809,154,1.9217292545196785,809,154
810,1033,1.936494164280417,810,1033
812,1054,1.7079963751908989,812,1054
814,202,1.9860335929303297,814,202
815,1117,0.978373934145372,815,1117
816,524,1.9303887684331984,816,524
818,322,1.9825951267456445,818,322
820,801,1.867998212665908,820,801
821,320,1.821028523047353,821,320
824,1082,1.492825814615521,824,1082
825,604,1.9190071097614494,825,604
827,155,1.426707270643177,827,155
828,821,1.8983186568148367,828,821
829,369,0.7998095534157471,829,369
831,1088,0.507320390948517,831,1088
834,747,0.5807801131059955,834,747
835,296,1.8253790907011953,835,296
836,42,1.9002068148214615,836,42
837,242,0.6477682500680588,837,242
844,657,1.4275263201855728,844,657
845,678,1.92087740650056,845,678
847,546,1.9657489366629122,847,546
848,457,1.1452745151295998,848,457
850,916,1.8951837706759935,850,916
851,588,1.4992219265098603,851,588
852,629,1.9016079242141644,852,629
855,1110,1.1208051192357753,855,1110
856,917,1.9040321657013695,856,917
857,828,1.9782709857241445,857,828
859,78,1.9693054362693503,859,78
861,907,0.7413719466946546,861,907
862,727,1.4612733093104995,862,727
864,327,1.88641286789438,864,327
866,451,1.5326613742606543,866,451
867,548,1.9268511654764002,867,548
868,1001,1.8517322968433492,868,1001
869,210,1.9197330946314364,869,210
870,512,1.976855420893636,870,512
871,1031,1.2142689513828828,871,1031
873,812,0.7214373904149874,873,812
876,2,1.9795958286081343,876,2
877,856,1.6830024770439342,877,856
880,784,1.9499218329063714,880,784
881,1055,1.3018229901109,881,1055
882,466,0.7797830916881592,882,466
883,329,1.6282146940694044,883,329
884,59,1.9649302346494657,884,59
886,46,1.860389388607426,886,46
887,889,1.8371983447641769,887,889
888,429,1.9222165535208358,888,429
891,238,1.3734587533865612,891,238
893,765,1.8938823572526988,893,765
894,423,0.9842982304754206,894,423
895,679,1.7428926666842597,895,679
896,38,1.6021134785713123,896,38
897,719,1.783714833256928,897,719
898,1102,1.8194302678099687,898,1102
899,954,1.6561680567784216,899,954
900,366,1.6493136117285128,900,366
901,948,1.6412656355131616,901,948
902,148,1.2314274785700072,902,148
904,389,1.9461944967168843,904,389
905,171,1.8520391397611948,905,171
906,179,1.6969676842801527,906,179
907,71,1.958658576745266,907,71
909,158,1.9436439111846664,909,158
910,357,1.994190269561666,910,357
911,799,1.9180421520614586,911,799
912,1098,1.0034516769513122,912,1098
914,728,1.92672251174363,914,728
915,710,1.8640591468113932,915,710
916,1101,1.180603803383937,916,1101
917,610,1.9694732412903548,917,610
919,156,1.504579819364708,919,156
921,465,1.757800786257659,921,465
922,257,1.9860168023336986,922,257
925,217,1.7742907029848505,925,217
926,876,1.9991637807532014,926,876
927,225,1.797082264755395,927,225
928,385,1.9288506041165199,928,385
929,406,1.9236865796646694,929,406
931,186,1.9815685048231733,931,186
932,779,1.9409826497959652,932,779
933,339,1.8770546811474054,933,339
934,1124,1.1848816898339563,934,1124
937,1007,1.0192498841363475,937,1007
938,682,1.2778131508180852,938,682
940,632,0.8512982633578984,940,632
941,508,1.9826869865984749,941,508
942,1005,1.864299946602422,942,1005
944,850,1.921042966754648,944,850
949,729,1.9418079222834912,949,729
950,215,1.684210505556882,950,215
951,216,0.7008464573874581,951,216
952,396,1.9863707343991135,952,396
954,1092,0.9881224936058245,954,1092
955,181,1.5028846185536533,955,181
956,665,1.5151589504040202,956,665
957,30,1.4445119734138223,957,30
958,1040,1.4367996576376527,958,1040
959,163,1.9243093126872381,959,163
960,1083,1.62885360583361,960,1083
961,932,1.8893189106803074,961,932
963,697,1.8982642828980394,963,697
965,214,1.8564548881111527,965,214
966,231,1.879149826340433,966,231
967,941,0.6721655450370821,967,941
968,446,1.9849909008594508,968,446
969,733,1.775667369374945,969,733
970,90,1.5315255228714473,970,90
972,241,1.9760652053016947,972,241
973,767,0.5091422339052809,973,767
974,409,1.1689702783375113,974,409
977,762,1.9671047412681184,977,762
978,1009,1.4905542756562222,978,1009
979,471,1.728778725412806,979,471
980,190,1.9061723682701082,980,190
983,1119,1.674003500462374,983,1119
987,1008,0.42504450081435075,987,1008
988,407,1.9330505371233369,988,407
989,664,1.5166166420853096,989,664
990,480,1.910387945606464,990,480
991,1104,1.6409348177382121,991,1104
995,125,1.522894498487459,995,125
996,31,1.9727572716840638,996,31
997,432,1.9425850010662526,997,432
998,370,1.4887521344875783,998,370
1003,535,1.1206786962529118,1003,535
1005,635,1.8898974633327994,1005,635
1007,930,0.1525365392288087,1007,930
1008,829,1.573846973014365,1008,829
1009,554,1.8934763142830826,1009,554
1010,244,1.9779511204688323,1010,244
1011,822,1.2420576283043416,1011,822
1012,83,0.8813381799134349,1012,83
1013,130,1.9296617108041891,1013,130
1016,397,0.9661515118842359,1016,397
1018,500,1.8944945854280608,1018,500
1019,290,0.5336305189860873,1019,290
1020,1061,1.110473771757198,1020,1061
1021,560,1.8291594303668401,1021,560
1023,1025,0.9909760838405819,1023,1025
1025,680,1.9778314653577584,1025,680
1026,839,1.9534839014466236,1026,839
1028,142,1.530520108389621,1028,142
1029,584,1.9749249461305414,1029,584
1031,803,1.867249220186666,1031,803
1034,949,1.9863552445801793,1034,949
1037,730,1.2466103593949858,1037,730
1038,411,1.6240895554400696,1038,411
1039,789,1.1674869583156957,1039,789
1040,1019,1.9382115891767018,1040,1019
1041,433,1.8126548581616357,1041,433
1043,618,1.985363698782338,1043,618
1044,568,1.9704907836978212,1044,568
1045,256,1.9914498626384742,1045,256
1046,421,1.8134746053497177,1046,421
1051,488,1.9157752574534053,1051,488
1052,947,1.9006579279199212,1052,947
1054,666,1.818287392682838,1054,666
1055,834,1.8357790862368588,1055,834
1058,1108,1.3686666279858068,1058,1108
1059,855,1.7588260642182598,1059,855
1061,840,1.9962031874708603,1061,840
1062,1037,1.604608933754414,1062,1037
1063,973,1.9498202908693447,1063,973
1065,1063,1.0018758289193854,1065,1063
1066,138,1.9111286709380841,1066,138
1067,848,1.449242241249801,1067,848
1068,431,1.9554947857776876,1068,431
1071,468,1.9461256642079436,1071,468
1074,487,1.2886333236064778,1074,487
1079,1087,1.9215960133117638,1079,1087
1080,299,1.9777876598256476,1080,299
1086,251,1.799232312532927,1086,251
1087,738,1.959811270151196,1087,738
1090,1049,1.414319530386245,1090,1049
1092,207,1.850779101422543,1092,207
1093,1121,1.3473770057492553,1093,1121
1094,288,1.8683329766682322,1094,288
1096,246,1.949870227681898,1096,246
1097,347,1.1117447360089556,1097,347
1098,102,1.8909106589564553,1098,102
1099,374,1.3275177056133394,1099,374
1100,608,1.086684354907607,1100,608
1101,621,1.6248889186708475,1101,621
1106,1085,1.3511835361363058,1106,1085
1107,37,1.9539687623634374,1107,37
1109,263,1.9134777899309856,1109,263
1111,1090,1.1112590347310074,1111,1090
1112,425,1.9923161277783392,1112,425
1113,712,1.902401988381738,1113,712
1115,634,1.9956662802133251,1115,634
1116,581,1.304788022939304,1116,581
1117,685,1.9378943596819156,1117,685
1118,770,1.9309181992209823,1118,770
1119,243,1.7484225995440288,1119,243
1120,252,1.9664440496686677,1120,252
1122,600,1.1862236405956366,1122,600
1123,597,1.833175533640545,1123,597
