sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
415_hindi_real_0415,415,c8eabd52eef7e16e14998264ec78831ec7b891135ad93c446e459d4643b02c721b412f4fc828522a478fdbd2d5f4ca9838991a89368c78cb7f0617b3837a00ca,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0415.wav,2.988,0.7400619195046441,-4.195986201403466,0.9443399103628699,0.03630529918987473,0.019354790447255438,1.0,0.0,0.0,0.739124828989254,14.369514359479535,0.16104120767099753,0.41611794128550134,0.5859642509587035
427_hindi_real_0427,427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0427.wav,5.904,1.0,3.083465257112268,0.8547710126769152,0.12229434854389128,0.02293463877919348,0.9999997615814209,3.930579168809345e-07,0.007925696594427245,0.7186220767420517,14.524613551770337,0.1314835983492807,0.3763581920118753,0.5503864068955068
441_hindi_real_0441,441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0441.wav,3.852,0.9540557275541797,0.1707339297515209,0.860034932106974,0.12777079965379418,0.012194268239231856,0.9977872967720032,0.0022126163821667433,0.3976470588235294,0.8250149823463133,13.783232808904605,0.20631335669654127,0.49659320664406836,0.6801295025075713
479_hindi_real_0479,479,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0479.wav,4.824,1.0,-0.5706052029504449,0.8993709128339661,0.07843588411765319,0.022193203048380686,0.9711560606956482,0.028843777254223824,0.22328173374613003,0.7496123056936388,14.343685844033606,0.14883194926871304,0.410341999644486,0.5878370940864416
483_hindi_real_0483,483,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0483.wav,3.216,0.7965325077399382,-0.8845934897916017,0.8280145496893369,0.08029138196353602,0.0916940683471271,0.977254331111908,0.022745691239833832,0.23120743034055727,0.8261847050017235,13.781402339958667,0.20506249104211574,0.5285905174026171,0.7167585170503586
497_hindi_real_0497,497,9a862e8c754a334f2c39963b8da67e4e6e46ef2889e6ac772bb3e3847c4e1586e46be4d21adf569a90009925022013d8900d5ec065a6eaf767a5f0c3f1317f6d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0497.wav,7.056,1.0,-6.071695389593614,0.8746304221920149,0.1152143051814676,0.010155272626517537,0.9916373491287231,0.008362729102373123,0.30910216718266253,0.7544146994001817,14.320974964401973,0.14843685150679042,0.39951247670484935,0.5767350646097772
498_hindi_real_0498,498,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0498.wav,2.664,0.6598142414860682,0.2144986067483745,0.9107320543441365,0.07837354762908061,0.010894398026782846,0.999630331993103,0.0003697258944157511,0.0891640866873065,0.764487593070148,14.236131860360118,0.16444830495535162,0.42915513966912755,0.6056076202916779
533_hindi_real_0533,533,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0533.wav,5.796,1.0,-1.213339998701521,0.8933438113560271,0.08989406283156605,0.01676212581240681,0.9923874139785767,0.0076126838102936745,0.29325077399380806,0.8123243508284599,13.887604412700002,0.2037786180180796,0.4950795503302242,0.6742804573365199
541_hindi_real_0541,541,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0541.wav,2.664,0.6598142414860682,2.870925503054674,0.9370152348594023,0.062401162933072137,0.0005836022075255629,0.9992313385009766,0.0007687032921239734,0.03170278637770898,0.8011462897309043,13.978683884720256,0.18673227151809618,0.4799747123706211,0.6662233571626406
60_hindi_real_0060,60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0060.wav,2.736,0.6776470588235295,-0.9567126974640424,0.9140229990802442,0.07912295309870933,0.0068540478210464,0.9988609552383423,0.001139021129347384,0.06340557275541796,0.7512584002530727,14.286707170232308,0.16966565895838662,0.4353655690778273,0.6071707131988976
