sample_key,pair_id,analysis_cluster,label,path,ig_delta,ig_comp_5,ig_suff_5,ig_comp_10,ig_suff_10,ig_comp_20,ig_suff_20
a11_080_LA_E_4944426,a11_080,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4944426.flac,-8.747825445304588,0.5442342758178711,-5.411609649658203,0.6098575592041016,-6.276129722595215,0.6652836799621582,-6.168534278869629
a11_081_LA_E_2856239,a11_081,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2856239.flac,0.37399986580359723,0.6209077835083008,-6.201746940612793,0.7970304489135742,-6.190563201904297,0.9575872421264648,-5.994245529174805
a11_082_LA_E_3576794,a11_082,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3576794.flac,6.573457546226081,0.15277910232543945,-6.1088032722473145,0.24728965759277344,-5.871190071105957,0.2572636604309082,-6.008557319641113
a11_083_LA_E_7317188,a11_083,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7317188.flac,-11.934532279002507,0.4783763885498047,-6.183316230773926,0.6162681579589844,-6.18392276763916,0.6820592880249023,-6.056075096130371
a11_084_LA_E_3735713,a11_084,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3735713.flac,-6.7931072013976035,0.15562915802001953,-0.89448481798172,0.2461714744567871,-6.197774887084961,0.24449634552001953,-5.934151649475098
a11_085_LA_E_5640567,a11_085,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5640567.flac,0.18173901422661842,0.469757080078125,-6.029033660888672,0.5078258514404297,-6.226646900177002,0.5335254669189453,-6.181282997131348
a11_086_LA_E_2652576,a11_086,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2652576.flac,3.5342698545981577,1.0316381454467773,-6.21358060836792,1.0968122482299805,-6.22074031829834,1.0231761932373047,-6.1428914070129395
a11_087_LA_E_8125672,a11_087,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8125672.flac,-11.224790747278679,0.26967811584472656,-5.571776390075684,0.32413673400878906,-6.1645188331604,0.27197790145874023,-6.241096019744873
a11_088_LA_E_7027292,a11_088,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7027292.flac,3.105087529282617,1.4795713424682617,-3.037774085998535,1.600477695465088,-5.970318794250488,1.5434484481811523,-6.057796478271484
a11_089_LA_E_8817350,a11_089,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8817350.flac,-9.583321825090874,0.26229000091552734,-6.1887102127075195,0.31594133377075195,-6.247701644897461,0.5095863342285156,-6.085604667663574
