sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1075_english_fake_1075,1075,36922c402abcb8a960e15a726c1eb0bc363d122ae506ce244e70ed2856d94436d80da7151a14c5bdf25b8b780e67ebe3d286677fde1a458b1348677b58ada1ec,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1075.wav,3.348,0.8292260061919505,0.2136966062510694,0.8902477034492801,0.06201904171536194,0.047733254835357904,1.0,0.0,0.0,0.767701183293132,14.136814624604181,0.19907409384575364,0.4803085709196302,0.6429485620664079
108_english_fake_0108,108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,5.424,1.0,2.687483505939923,0.7694743463914496,0.15089535462800258,0.07963029898054766,1.0,0.0,0.0,0.6825175195272204,14.674928121293554,0.12938930483596497,0.35573122426571996,0.5161238726284317
1090_english_fake_1090,1090,7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1090.wav,6.876,1.0,-1.5621784378024124,0.7731851451380047,0.17948975758185393,0.04732509728014132,1.0,0.0,0.0,0.7682265343588444,14.18047393747914,0.17716925698428387,0.4626447281086822,0.6373961691979054
1097_english_fake_1097,1097,341ce7bb8bca97ea26dbb3fe4bb111a51e5b2173cf305527dbc4155064cf046baab8c77c7fd1dc924893b6282332542e289382f4fc1ba0094799ec30c4d2401c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1097.wav,3.936,0.9748606811145512,-1.6522839678692662,0.9788825714033765,0.017492015259003228,0.0036254133376202656,0.9980912804603577,0.0019087097607553005,0.01585139318885449,0.7810731856053135,14.170971107571491,0.1543737168963205,0.4323861775752696,0.6211718852389246
1101_english_fake_1101,1101,3d500be5f0ac82734ed233877afd75e82a0bbc6ff6317dda86bf1200c1a21c26f1d0923dd27d8a1d0b5a015ab3df12e5e7091a959b21c2da852854f0365fbe5e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1101.wav,7.92,1.0,-0.6845050949933427,0.8333354123805164,0.15894874934360378,0.007715838275879761,0.9983240365982056,0.0016759687568992376,0.007925696594427245,0.7139942891012074,14.541998301079884,0.1343379794808962,0.3744006814648045,0.5438680113560895
1116_english_fake_1116,1116,57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1116.wav,5.4,1.0,2.506647257419819,0.7000270206718533,0.19962432068722097,0.10034865864092571,1.0,0.0,0.0,0.7075157837028894,14.548002061872479,0.1445779319318715,0.38529149402584445,0.5486903342474004
1124_english_fake_1124,1124,04a248bc0cc9b8d91ed448e89914226cdc02d79ad7d6e16b1f465a314c309237bd129173d14caf301a038141a7e3e1be76c61c098ad7ed2d91a3cdaf3dd4b7a7,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1124.wav,3.504,0.8678637770897834,-0.2542288808921302,0.8372829153858866,0.10720831897973146,0.05550876563438196,1.0,0.0,0.0,0.8203210958312972,13.790705007919222,0.20945808461126564,0.546954888499406,0.725890633463269
113_english_fake_0113,113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,6.48,1.0,-3.4938142018136205,0.5209665781084797,0.31718314082825383,0.16185028106326643,1.0,0.0,0.0,0.7427308490662783,14.234170937207429,0.20338572984060158,0.4470237838105164,0.6003287733968041
125_english_fake_0125,125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,3.744,0.9273065015479878,0.3631874913057409,0.7112628895674297,0.20319081005968043,0.08554630037288974,1.0,0.0,0.0,0.7320705056429639,14.387039465639383,0.16441709916711728,0.4268347276018445,0.5917757816294328
142_english_fake_0142,142,c42a23f67177dda1636890108c1e4bdb0a076c2e6a863ba282eff5f7753b76902fb745b9e6b9ce2ffd2f7fe5c150228e15ba0bf7a36c23a5000470a494878d53,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0142.wav,5.016,1.0,0.4097545140391965,0.7898972855383534,0.1547973375991215,0.05530537686252513,1.0,0.0,0.0,0.7550940078788135,14.251689803049041,0.1771012170012074,0.4516315555478897,0.6197938678806757
146_english_fake_0146,146,f53fbd579558bad737c60acebb98f882914859e93b5dca543a0e42fec1b50d133581e268f275656ab05ef0b606c0552fe22920a2c67ff22e44a3b162ef51f63e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0146.wav,5.076,1.0,1.443169670940712,0.7398360531835901,0.1995900586377272,0.060573888178682624,1.0,0.0,0.0,0.7084646913390353,14.540057823335957,0.1431293252812271,0.38880498132449204,0.5555257176383549
156_english_fake_0156,156,b15d4bf1cec79fab48b4b54ed50287b51593be2f5eece61b2e8384a25677e1c5a981559fa92dfc6b32f78906e4bc661ab51acf779451c06bd827987f0a2a6646,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0156.wav,3.84,0.9510835913312694,0.6648635630461861,0.7531573869934373,0.17719988369721998,0.06964272930934273,1.0,0.0,0.0,0.7606211787572894,14.17300273292657,0.19714148919039307,0.4714057860696759,0.6336855279061087
166_english_fake_0166,166,df63f060fc8bc48ff5170190067300d14da1bcdf1088857191d40e924ec66568597c0b4093ac6b361ac07e7f88cb87a5768cdf077ffb613336bb413a78379282,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0166.wav,3.552,0.8797523219814243,1.4338370846232742,0.4431690032315561,0.4946059982628228,0.06222499850562116,1.0,0.0,0.0,0.8717734807800914,12.993877290185242,0.3571814304045411,0.717229207252641,0.8282099224400561
188_english_fake_0188,188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0188.wav,4.968,1.0,-0.98184351387083,0.7880680865601615,0.1583284471146807,0.05360346632515777,1.0,0.0,0.0,0.7255144371798634,14.37365763574795,0.18524018157269953,0.4333246192782915,0.584390199641603
190_english_fake_0190,190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0190.wav,5.736,1.0,-0.0506374069978461,0.5932431679666956,0.28023342772908233,0.12652340430422193,1.0,0.0,0.0,0.688361310037354,14.588772027608112,0.1550765475716297,0.38343598946854623,0.5373337419334469
192_english_fake_0192,192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0192.wav,2.784,0.6895356037151703,-0.0028712956405255,0.4654582571199984,0.38035587002796784,0.15418587285203375,1.0,0.0,0.0,0.7384148030457132,14.271024405615005,0.19871161933733344,0.45879132974195036,0.6109423759668431
201_english_fake_0201,201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0201.wav,2.856,0.7073684210526316,2.576234608222478,0.6784955615103757,0.23538166998196056,0.08612276850766369,1.0,0.0,0.0,0.6889447779932814,14.601744919468617,0.1524411743920632,0.37822194082867777,0.5337947104262597
207_english_fake_0207,207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0207.wav,3.144,0.7786996904024769,1.676561408285762,0.7214209476559797,0.24066256138756073,0.03791649095645946,1.0,0.0,0.0,0.6879305078793254,14.672754345881918,0.12185665372298868,0.35265881489341894,0.5185179658111597
230_english_fake_0230,230,94796df469d4a3dc6594d9d759a97275d001a4aabd862b04e5bb10bb6d1991c349084f6e5120e28213bab509cfc1a892321b96ac5d0a50d5496385a32abcd94d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0230.wav,6.048,1.0,1.4002499102161874,0.7868494549856753,0.17678163832716423,0.03636890668716061,1.0,0.0,0.0,0.6822370431206954,14.699892204318713,0.11834091922184918,0.34522862856420006,0.5121016291036541
248_english_fake_0248,248,f39de6abfa4322db64ef4558412eb948a07d1209d7da08ce2a087b143c2976e42727d750025f9705c1dcc43044ddaf807245dee934c56958755c85e18330ee76,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0248.wav,2.952,0.7311455108359134,1.960450128019413,0.7643150589210679,0.15753535459350912,0.07814958648542308,1.0,0.0,0.0,0.7455479344145364,14.316118291807564,0.1660803362661069,0.4429786051912559,0.6115323027168671
265_english_fake_0265,265,132b6782676f870d070f361565dd2fbdfd514c4b6f4b6f60e2e16faba81c7ba89a087c098f0b489e2fc362f23423babf2db83e5078984ab4c170951c2451a8b4,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0265.wav,3.408,0.8440866873065016,0.7856428054172735,0.7459766302803463,0.17577773279787037,0.0782456369217834,1.0,0.0,0.0,0.779771347304183,14.071912692493402,0.1997416862510389,0.48825620088058336,0.6560776599609676
266_english_fake_0266,266,76d8709ad91b316a2e6387adf373ac7ca0b0bacca24ae7b34861b5ed351b20be1626ae72574dea01859dc2cadcdaa90477fad45d97b0f4a88c85e53d8b13fd1f,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0266.wav,4.5,1.0,-1.6604084418795662,0.7438089197770198,0.16723211349423192,0.08895896672874837,1.0,0.0,0.0,0.7422429070012626,14.350309264652179,0.16084752488267137,0.4282840512061954,0.599849739183665
272_english_fake_0272,272,d7c73ae2de660adfdeb61aeb21afd7ac68d69e3651943b502c64697c81d8e01afb2c00e6b295f7015041007dac086776ab9778627a6fa3339e2b8e40c12cc8e6,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0272.wav,3.864,0.9570278637770898,2.427427015108412,0.881321722325175,0.08057692604170928,0.03810135163311574,1.0,0.0,0.0,0.777937879578465,14.093767385547366,0.19648206577932742,0.48054148301913735,0.6490839241202329
275_english_fake_0275,275,b8f422899ba904a601872eafb38e3a69597acd37b8e25a576e063e372b7e2dfc85ca8975f1c77ad2f133e719ef3b1bf119f71eab8d1bb7422dbf27052d871b4d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0275.wav,5.064,1.0,-0.5311618754191265,0.8757257542779159,0.0738777789467318,0.05039646677535221,1.0,0.0,0.0,0.7222421472350304,14.444772581895332,0.1601903862888796,0.4114184484473918,0.5752703070674996
319_english_fake_0319,319,e6dbbe39377aa0fe2851852b2c695c9c31094c80c9ccd244bac8dfdc8a523b2a114362d4c717bd9d628499fe1d3c11971221be5ec4dadce15c9ff8c5254ae368,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0319.wav,6.864,1.0,3.742168801219634,0.7642452014631973,0.1449589452507489,0.09079585328605382,1.0,0.0,0.0,0.6715225538712866,14.759065903604956,0.10956894118498801,0.33134066918871496,0.49637595128006884
33_english_fake_0033,33,c41dd22e62ebbf278d1247d7b4cc49e06bad2e5f7c5e11a2b72580e6575d667e87d89dfffc6dd1194e2ff81c0e2583b09932914c94d3ca2bd829e0099b068f65,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0033.wav,3.552,0.8797523219814243,0.183883108899705,0.8541370639339838,0.1331334446722441,0.01272949139377211,1.0,0.0,0.0,0.8508117529697563,13.471570358847083,0.2571691873232062,0.6065478099335557,0.7763648821395971
330_english_fake_0330,330,8d420f53a26d9d11408386b68b1abba0684eabcf0244129c55b7556955e32d2139c235fcdcd37b0eaf4b0cc7061a0029d4764fc2c221dcf4a38c2faafffdb540,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0330.wav,4.8,1.0,2.0378061677610155,0.7579286849701431,0.1896079864209646,0.052463328608892225,1.0,0.0,0.0,0.6989820217020644,14.57061960007497,0.14647668588343923,0.3895985135397119,0.5498458669732234
351_english_fake_0351,351,e5c4f6ca3b3f072f7d83f84015ff8afab5fb91b7d7b1b724a5045642aa5f9aad4c9c92898891633961279f00304de7fba346d83a5aa040d12d91afbbeff396e7,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0351.wav,2.736,0.6776470588235295,3.809860816258494,0.7183249547802663,0.2222305114783542,0.059444533741379535,1.0,0.0,0.0,0.7034169216903781,14.540281974652904,0.1553614085596579,0.38623405065095073,0.5455314629848727
361_english_fake_0361,361,f4c52a7fa71f422af00b4870bad198752cd8a8b01f906ff580165a2cfa1983a539a838a60ff9e9781df46320441f07ec0a791fcb5356a89c101dc655cef68ea1,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0361.wav,2.856,0.7073684210526316,-0.1183314606316754,0.5665491202619624,0.31551995317677467,0.117930926561263,1.0,0.0,0.0,0.7141613692103972,14.438752402086704,0.17664749331066212,0.42288688973293825,0.5751896534157861
366_english_fake_0366,366,ce36fee6cbee98a2411ceb6595540808f38836d238bd6df6f3bdf9da1d53c8b967a78f091d0bf69cd356b5919f3ad634893fa53bf1471a8b661bd11f77809624,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0366.wav,4.584,1.0,-0.3188841323498206,0.908870746391247,0.06621365263710172,0.024915600971651266,1.0,0.0,0.0,0.6875285159421778,14.649874464329285,0.1358920865521578,0.3609531571130395,0.5194808169498968
369_english_fake_0369,369,36b83dc2895ee7ca3860332467eae1004c2b17adbd25614e15f889989fc897b8c9e5760d973eaad41a0e88bf8bf7846b75184b636cc58a1601a2fe7b3034b84c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0369.wav,5.256,1.0,0.6724701638082857,0.5280561610956723,0.3326268271045534,0.13931701179977438,1.0,0.0,0.0,0.6721180281780814,14.7077971789042,0.1348752119804704,0.3554959998045751,0.5119697066802537
373_english_fake_0373,373,5768cbb92b87c5172453df7b0076a5c0c6a6c7aa3551e6a9f1fd721a6c582b6560cd57b1cafc691b08180ee69afbf539710f1a52b30bafe0c98f4d74fc37146b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0373.wav,6.48,1.0,0.3850017465144653,0.8216946943260871,0.12659575043367077,0.05170955524024202,1.0,0.0,0.0,0.6984297809992768,14.572765485428492,0.1474709137737333,0.38527294076421387,0.5445418274711269
386_english_fake_0386,386,cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0386.wav,3.456,0.8559752321981425,2.335681391314957,0.7287553805819622,0.1765712095263926,0.0946734098916451,1.0,0.0,0.0,0.7842151305198679,14.08693896309301,0.18070536646517824,0.4762713557048783,0.657112542499987
40_english_fake_0040,40,d32d90f243364ebcad7ca3e5cc05b554b0f8ced3c210142d11329e5f9cde5a584f72f4e410f2a93f3407093671098a2d89a8fd8d705b06f5749e57841254fedd,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0040.wav,3.528,0.8738080495356038,1.1331468221097012,0.660426973797044,0.25203911819709673,0.08753390800585922,1.0,0.0,0.0,0.7316421863664997,14.379024336208246,0.1700125327123312,0.4277367990166184,0.5905303424342957
401_english_fake_0401,401,2171e7f5b831cf25bd8dd5db58678b16340b3d7821f3fa45e0710841830a13f56b0a92796790e5e3cc18b20c522b24336afeaba54685d3535a4ce69013ae1291,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0401.wav,5.544,1.0,1.0871598928674011,0.6179815626200713,0.3064617740156391,0.07555666336428946,1.0,0.0,0.0,0.7238089603183817,14.458148353317174,0.15074172564173283,0.4040526837142218,0.5731486744697601
412_english_fake_0412,412,59a91e5a9add4b651a12a8922a9aa25f7f78a0654e1dcfb6112d9163608f0535175b1c5ce3bddebdef29392dd94750c1e6b600ec2976aef79f4a755f1f82beb0,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0412.wav,6.912,1.0,2.731448846812217,0.8175598660523214,0.13887770474256994,0.043562429205108645,1.0,0.0,0.0,0.6982251833821036,14.61204939295055,0.13187517831424062,0.36673394059257897,0.5332777919840602
413_english_fake_0413,413,6f539d306a5507913a18d0829b4764a73a677fd4cfdb6f41017e52e026b7e1984e3466f23e52fc9fc4f521510255429815c0090953855c329512e1417ec80801,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0413.wav,2.232,0.5528173374613005,0.3610812134508014,0.7037324472379868,0.21298092840597102,0.08328662435604216,1.0,0.0,0.0,0.6950973240135006,14.608955020824059,0.13862368836589387,0.3717683599463176,0.534839548794187
415_english_fake_0415,415,fab4fe7d76806a557d22302117fc50c25fa30abe22679a5aa6b6940f30b12fd47c2c5b4e21f7cc3699132b8dee7c39ec0f9272530ca6e2d311e96bc7e88d40e8,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0415.wav,4.584,1.0,-3.0565438588970704,0.8410134301799934,0.10641236911991246,0.05257420070009406,1.0,0.0,0.0,0.7143055055189558,14.512925206209419,0.14568955752188797,0.38988042693391495,0.5580534822728511
427_english_fake_0427,427,959c769d9a0863ebd10e46ba1e1e76b06250e53d5c5baab568fa47e09785ac1298a229d104c41a297faa1d3115cf601810b3b11366da8a2af3b2f450aab3f040,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0427.wav,4.992,1.0,-0.9095825283834388,0.8247479098344314,0.1286158169728029,0.046636273192765705,1.0,0.0,0.0,0.7000218029897443,14.524711170148203,0.1645412572286384,0.4000381104153512,0.5527095631295849
441_english_fake_0441,441,6bc01ab25300086ec3cf94e8ca3fb50aac19b413564602dfd674fd1104663f7bd8d1ed480ebbdbe3a672c55950e644594c8f5e5f7b5cbd75d4aa94cabb7081e8,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0441.wav,7.128,1.0,-0.7964849754551881,0.7979599603151086,0.17084765730938195,0.031192382375509455,1.0,0.0,0.0,0.6910487737316624,14.653311985484288,0.1268893385750622,0.35356858334068486,0.5180568571461401
479_english_fake_0479,479,863ff359f109c8d4fbd978d4439474bcfe0ab5f2065efa125c935b85f1a7b1cf99540a82b2d32394fa34c2bd093283b12257fa42cc8d8dcd4dc032af79981c7d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0479.wav,2.592,0.6419814241486069,-0.3438628368555978,0.5662853730033381,0.32134746542979903,0.11236716156686279,1.0,0.0,0.0,0.7049699483032161,14.50798711361895,0.1630220784754089,0.40050128478491526,0.5573280512189925
483_english_fake_0483,483,6ac8b1a295e2a4a5b11a602a368771530cd7b900ee5d8b552946eb8d32c21f4694c786c41ca996b12adb8a1d1e15160f84cb0632d9359cf84c6d99a18745692e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0483.wav,5.328,1.0,2.372219503420736,0.7780559887736173,0.16261464333313133,0.059329367893251356,1.0,0.0,0.0,0.7259404813865862,14.450181370093073,0.14947031622947984,0.4073227103896456,0.5771796879576263
497_english_fake_0497,497,79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0497.wav,6.048,1.0,0.7260821710936902,0.8977646467016781,0.07558433172130981,0.026651021577012147,1.0,0.0,0.0,0.6933917279915998,14.641020811682264,0.12791162101107675,0.3571850321578909,0.5233891821679072
498_english_fake_0498,498,3a3a12ef79a5ae168e17630ddee4bc75ac379e7a4bd0a2c01e9dfef7f09c47891f3ab3c3943a9b3255d4962453f314a139edc4c88d3e71a3128f49ef85947a79,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0498.wav,5.328,1.0,3.8074764710982647,0.73298272200814,0.21708960438256744,0.04992767360929274,1.0,0.0,0.0,0.6855790787576281,14.677710087415527,0.12512142992937828,0.3500672029681245,0.5150226908020883
533_english_fake_0533,533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0533.wav,6.216,1.0,7.500734384128668,0.7692771253256747,0.17479498864711712,0.05592788602720808,1.0,0.0,0.0,0.6695014687828929,14.727583856234986,0.12977770503895725,0.3444256413491874,0.5021763924949746
541_english_fake_0541,541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0541.wav,4.14,1.0,-2.1578035311789137,0.8959076768753136,0.08065217942314039,0.023440143701545933,1.0,0.0,0.0,0.7624338761666452,14.249348716006239,0.16043942725797797,0.44111111817525545,0.621431087072732
60_english_fake_0060,60,e2292237c77b576132df4cdbb79155e854aeff199c96095ab6db95684d8fa140ff1f42fe9cf87b811f15ce8039d6563a304b507926ca4a641d04765a70b79d91,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0060.wav,4.896,1.0,0.5774524915795904,0.6043672059588693,0.2849410917487017,0.11069170229242904,1.0,0.0,0.0,0.699172515475009,14.592602621928322,0.13730573505158147,0.3764878054934789,0.5407351255852884
605_english_fake_0605,605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0605.wav,4.464,1.0,0.7309157022053228,0.8016087249483412,0.14805893180452978,0.05033234324712883,1.0,0.0,0.0,0.6698011531189221,14.74772395131458,0.11984703920705793,0.34132901960095385,0.5010138034250046
